label,type,domain
1,ramnit,akntepnluqdeyhtqe.com
0,alexa,troubled-with.tk
0,alexa,linkdobrasil.com.br
1,matsnu,packliftreserveassociate.com
0,alexa,sprosus.com.ua
0,alexa,furu.org
1,pushdo,dukoqnuc.ru
1,kraken,ppjfdvxywwq.dynserv.com
1,kraken,plzsttn.dyndns.org
1,suppobox,jumpsure.net
0,alexa,leeoh.no-ip.biz
1,ramnit,usjdwfalbdwp.com
1,necurs,ugadxypoqyuukxopp.mx
0,alexa,10-apps.com
0,alexa,madiouart.com
0,alexa,clic-toppv.fr
1,ranbyus,kjrfvixpoipawunco.su
0,alexa,gmpa.fr
0,alexa,volksbank-raiffeisenbank-rhoen-grabfeld.de
1,dircrypt,cxjoeomfyslwgoguwh.com
0,alexa,matiesstasport.blogspot.gr
1,matsnu,designclaiminformdrinkpray.com
1,fobber,fqymiuswxj.com
0,alexa,ustreamix.com
1,vawtrak,falucge.com
0,alexa,amas-maritime.com
0,alexa,mmxueche.com
1,murofet,yvkutsuoqosqsrcydfwofurdu.org
1,tinba,fgopcffrghhq.com
0,alexa,xperttutorials.com
0,alexa,payab-sanat.ir
1,symmi,gawalafiminefio.ddns.net
0,alexa,wuestenrot-stiftung.de
1,vawtrak,osuhgatle.com
1,kraken,jddgizx.yi.org
1,matsnu,hospitalappreciateapplybake.com
0,alexa,chatcart.in
0,alexa,sportcamp.gr
1,ranbyus,dgnwndnulcvsdbcom.in
1,tinba,qycfvfephpli.com
1,kraken,naiofgwwfcz.net
0,alexa,castellarpartners.com
1,fobber,wgblpbacyt.com
1,dircrypt,dgtluzyrhbthnpgv.com
1,tinba,qtgubbteuqje.com
0,alexa,sedot.club
1,tinba,uefwglyuvqps.biz
0,alexa,laresonline.pt
1,ramnit,nkafjrygg.com
0,alexa,imagenesdelsur.tv
0,alexa,united-japan.com
1,vawtrak,wuhislu.com
1,fobber,gdoqnwqcmq.com
0,alexa,thecinemasnob.com
1,corebot,ipe8gt1dwn5tobcxa4ejavq.ddns.net
1,ramnit,xsfyuuytmbva.com
1,ramnit,ixooiqye.com
0,alexa,acamasvideo.com
0,alexa,shop3dp.ir
1,rovnix,s4ql6qpocoh7ez1iu2.cn
1,ranbyus,rneawraprjtoncjsq.pw
0,alexa,golyat.jp
1,cryptolocker,xerbtwawlvqv.com
1,tinba,fkskltnbxhly.me
0,alexa,elearne.com
1,suppobox,thosetrust.net
1,tinba,pxidwooxkjwf.com
0,alexa,fjxiehe.com
1,rovnix,jphcgamcgvluh5rtp3.biz
1,emotet,dbnpiqsxksyfouum.eu
0,alexa,amongstgamers.com
1,conficker,xpkct.com.gl
1,matsnu,strangerbottlesentencepersuade.com
1,pykspa,thaynsfox.cc
0,alexa,thetreefarm.com
1,necurs,ujleldothbgytj.ir
0,alexa,pagonidis.gr
0,alexa,klimman.com.pl
1,qadars,qga86cqsuke4.net
1,corebot,snynsjgxwdo0grg.ddns.net
1,padcrypt,dffefklcffldffke.com
1,ramdo,iqemsswoucowiqqq.org
0,alexa,concienciaesnoticias.com
1,nymaim,thatinvestigate.jp
0,alexa,outsystemscloud.com
1,rovnix,fx73it1pess6asequt.cn
1,matsnu,scaleconcertrepairhangluck.com
0,alexa,partnersinhealthgloucester.nhs.uk
1,nymaim,shaftpain.ph
1,tinba,bcfhedkphymg.biz
0,alexa,illusivelondon.com
0,alexa,milliman.com
0,alexa,dtime.es
0,alexa,guasavemp3.com
0,alexa,optima-md.com
1,necurs,wqufxcci.mu
0,alexa,klassreferat.ru
0,alexa,starchef.edu.hk
1,cryptolocker,rwsqtklpltby.info
0,alexa,cscapitale.qc.ca
0,alexa,allatlantacondos.com
1,dircrypt,bwoonfrvwzk.com
1,simda,mabavic.info
0,alexa,thomala.com
1,emotet,giwswhmkcidskyhf.eu
0,alexa,amd.gov.in
0,alexa,sniperfx.ru
0,alexa,chebeltza.com
0,alexa,oregontrail101.com
0,alexa,planetmine.org
1,symmi,sugeufabm.ddns.net
0,alexa,aoin.eu
0,alexa,nb-bet.com
0,alexa,memories-in-time.net
0,alexa,vonhansons.com
1,fobber,dnqovkhmau.com
0,alexa,usadosdimas.com.br
0,alexa,earlyyearscareers.com
1,suppobox,magdalenechristopherson.net
1,pushdo,weidokro.ru
1,cryptolocker,qrixfgnquidn.net
1,qadars,64moygq86ce4.top
1,kraken,kkciwortrh.dynserv.com
0,alexa,pamjenkins.co.uk
0,alexa,merchantservice.com
1,cryptolocker,yiscysvoonagq.co.uk
0,alexa,putzmeisteramerica.com
1,vawtrak,milihne.com
0,alexa,viewsandstories.blogspot.co.uk
0,alexa,pneumatiky-skladem.cz
0,alexa,fastforwardacademy.com
1,kraken,mivlutqig.cc
0,alexa,iheartbreaker.com
0,alexa,ensemblevideo.com
1,qadars,yoika8ycqk20.org
0,alexa,rownyc.com
0,alexa,sazonboricua.com
0,alexa,zeromotorcycles.dk
0,alexa,gsmpers.com
0,alexa,fusolab.net
1,matsnu,livingcelebratefanreward.com
0,alexa,irandotnet.com
1,pushdo,qafnidof.ru
0,alexa,holycowvegan.net
0,alexa,huset-la.myshopify.com
1,matsnu,layerremaincontributequote.com
1,rovnix,4a8tgzyrymg8gpong6.cn
0,alexa,ixs-motorradbekleidung.de
0,alexa,swiat-agd.com.pl
0,alexa,pictures-of-luxury.com
0,alexa,koelsch-akademie.de
0,alexa,taiwancum.com
0,alexa,masturbate.io
0,alexa,leccoscacchi.it
1,pushdo,kafteawa.ru
0,alexa,polis-group.ru
1,tinba,fettlijyycee.net
1,nymaim,toolbar-cooperative.tel
0,alexa,sumka-land.com.ua
0,alexa,traaflab.ru
0,alexa,jpsex-xxx.com
1,tinba,tdtdsfebcdox.xyz
0,alexa,tygodnikprzeglad.pl
1,gozi,horpurgaestcausam.com
1,necurs,wpfgosfisv.tj
0,alexa,taakkad.com
0,alexa,structured-data.org
0,alexa,francetvpro.fr
1,emotet,cdeepqvtjorviihs.eu
1,dircrypt,jqseenipxeywhen.com
0,alexa,globalfreedommovement.org
1,emotet,fyyqqdrihseaeixy.eu
0,alexa,gomodern.co.uk
0,alexa,lax.fm
0,alexa,fpeitalia.com
0,alexa,pixibeauty.com
1,corebot,1jinwdkxy2odg4eredmhwbs.ddns.net
0,alexa,acapellas4u.co.uk
0,alexa,comtrend.com
0,alexa,stressballen.nl
0,alexa,jinbaidun.tmall.com
1,vawtrak,sefegnacad.com
1,pykspa,wnqwgenansnan.com
1,dircrypt,umwbdcbulhzfvu.com
1,symmi,rufaaqabaxxeop.ddns.net
1,murofet,tshtjwvupnkpmwwe.biz
1,emotet,cnlbimpmsxyklpgs.eu
0,alexa,enlocker.eu
0,alexa,popkisiskipiski.com
0,alexa,avrigo.si
1,matsnu,spraykilladdresspreferharm.com
1,vawtrak,latigguri.com
1,padcrypt,kdbkeonfbfacdbfd.info
1,cryptolocker,pkugxetwowlsf.biz
0,alexa,agarwalmatrimony.com
0,alexa,equipowads.com
0,alexa,superduperkyle.com
1,symmi,toafbeasireh.ddns.net
1,padcrypt,ekdafmfffecmndfd.com
1,pykspa,vtnwbsn.org
0,alexa,itsnachotime.com
1,ranbyus,mbhtsgamuaeettbfu.cc
1,padcrypt,aocednfflbeenlkf.com
0,alexa,mywinoption.net
1,nymaim,suppliers-formerly.ch
1,symmi,moriukeffasaaha.ddns.net
1,murofet,lngmtceqccaqwqcllrhazlvggenr.ru
0,alexa,sillc-asso.org
0,alexa,fmfamericano.org.mx
0,alexa,resepcaramembuat.net
1,necurs,msjhxakmggadetmn.kz
0,alexa,casioo.com
1,padcrypt,bfobcbblkdfnbkak.org
1,nymaim,sympathydeclaration.co
1,gozi,robertprojectpromptamta.com
1,suppobox,journeypaint.net
0,alexa,drvitaminsolutions.com
0,alexa,newworldencyclopedia.org
1,suppobox,breadgoodbye.net
0,alexa,menuaingles.blogspot.mx
1,emotet,xuaksdipjmpvrhny.eu
1,symmi,reofiduw.ddns.net
0,alexa,lark-web.jp
1,kraken,sbvreb.mooo.com
0,alexa,andrewrayel.net
0,alexa,qizdar.net
0,alexa,nazycie.pl
1,dircrypt,brpbzxgi.com
0,alexa,brahminmatrimony.com
1,cryptolocker,ivitsajkbjfjch.org
0,alexa,lohnspiegel.de
1,kraken,lprshrs.tv
0,alexa,argus-gov.com
0,alexa,zwbpay.com
1,fobber,prriqmgofk.com
1,rovnix,cu5fecy1kpl4gjfw48.ru
0,alexa,webtalk.im
1,cryptolocker,rlcuscwtfeuq.co.uk
1,dircrypt,jbqdjttkzwvhtncsymw.com
0,alexa,suqld.org.au
0,alexa,meldeportal-mindestlohn.de
0,alexa,pokerhuds.com
1,ramnit,jabqwkgl.com
1,corebot,u0ybg412m0o6uro.ddns.net
0,alexa,jahanpars.com
0,alexa,all4consolaws.org
0,alexa,evideo.si
0,alexa,restr.net
1,qadars,ekaoaca0aoi8.net
0,alexa,glassmountainmag.com
0,alexa,zooverresources.com
0,alexa,limitsizfilmizle.com
1,fobber,rtcmatdrwg.com
0,alexa,sportstacking.co.kr
1,necurs,iajwwuyhxwrbpsvsusutx.me
0,alexa,komator.de
0,alexa,seaheartgroup.com
1,suppobox,glasslisten.net
1,corebot,chwt12kv1ry8c8c.ddns.net
1,ranbyus,nwkotstqkjckrknew.pw
1,ramnit,gbnmdvfnpkvjunfy.com
1,ramdo,emuawiwmumqwicqq.org
1,pykspa,dqvinifox.cc
1,murofet,kvvgbaxwsnbdajbtsjfrxzpso.biz
0,alexa,novokosino2.com
0,alexa,a-dot-kinozal-tv.appspot.com
0,alexa,storyfox.de
0,alexa,dialcom.lk
1,kraken,rcqkszxaj.cc
0,alexa,sieuthi69.com
1,corebot,oncp7jcnmtmnutorw6g.ddns.net
0,alexa,mufg.jp
1,emotet,ylahbiemvcypqlim.eu
1,ramnit,aimbvmwceer.com
0,alexa,thewatchobserver.fr
1,rovnix,k7t7hlqkqk2q6kuhw3.ru
0,alexa,photo-denfert.com
1,matsnu,quarterdecidemarketlandoperate.com
1,rovnix,ul4o1dgckywpv4jcud.net
1,nymaim,rescue-davis.cm
1,symmi,oxqapaaval.ddns.net
1,ramdo,eiecsgkuamkwscyg.org
1,rovnix,pv1dr4b2ww8j2rqxb6.biz
1,suppobox,granvillesullivan.net
0,alexa,cuumm-inside.tumblr.com
0,alexa,cbflorida.com
0,alexa,biyelunwenjiance.com
0,alexa,eordaia.org
0,alexa,afmcp-uk.org
0,alexa,kinson.pro
1,corebot,gbi6wp1410wpcvwh5lu6m4w.ddns.net
0,alexa,debarkingjoooh.online
0,alexa,leipzigmodelle.de
1,ranbyus,bphjbmrigeklwsrnc.in
0,alexa,staugustin.de
1,simda,gahinusujac.eu
1,gozi,amicamipsius.com
1,ramnit,ybhiodxwwmoymuv.com
1,pushdo,xirxeiqi.ru
1,simda,vipococy.info
1,nymaim,tracksperiod.net
0,alexa,rateabitch.com
1,tinba,bldmtmilxcxy.pw
1,pykspa,aukgzaiq.net
0,alexa,fluenta.eu
0,alexa,dotrnews.blogspot.com
0,alexa,arquivoconfidencial.blogspot.pt
0,alexa,chenguang.com.cn
1,ramnit,jssfunavmgmys.com
0,alexa,celmaxx.com
0,alexa,blockdozer.com
1,fobber,igfuykgurm.com
0,alexa,dlmgroup.ir
0,alexa,legsjapan.com
1,ranbyus,ncvdvpowdvwhuujkj.net
0,alexa,i-on.net
1,pykspa,oigsrwiq.net
1,simda,tunakaq.info
1,matsnu,notefixblackboardquestion.com
0,alexa,tntdataserver.com
1,ranbyus,lbbwmmcmtuktcttnu.com
1,pushdo,peacanda.ru
0,alexa,litportal.ru
0,alexa,thebutlercollegian.com
1,rovnix,7k8yl35n8ijix1x6xy.com
0,alexa,fst-pipe.net
0,alexa,mshdiau.ac.ir
0,alexa,xzcd.com
0,alexa,baldingblog.com
0,alexa,lilanikole.com
1,pykspa,aismqsuiwcymao.biz
0,alexa,giochi-gratis.eu
0,alexa,erwinbrothers.com
1,corebot,q0qt7fmn1dqlsns2wx5.ddns.net
1,necurs,dduwjmnvsqhgcer.bz
0,alexa,hozferma.ru
0,alexa,alphatc.co.jp
0,alexa,teknikslot.com
1,matsnu,numberbehavebringplanrepair.com
0,alexa,mercantilseguros.com
1,rovnix,mmtzhhzs8q4s3od5cm.com
0,alexa,ncciraq.org
1,pushdo,jozxuriw.ru
0,alexa,hpsbegumpet.org.in
0,alexa,danfrancia.com
1,nymaim,surely-ranger.info
0,alexa,entaxy.io
0,alexa,hotanalporn.com
0,alexa,stevesnovasite.com
1,nymaim,spainislands.tk
1,padcrypt,bdcbcbcelabbfbem.cc
1,necurs,qnlpmmdooffooixctblcw.cc
1,tinba,iytodejgdebt.club
0,alexa,besteverpads.com
0,alexa,dsnube.co
1,ranbyus,hjfdxgbvqeroumwjw.pw
1,kraken,mfjpcdcagr.yi.org
1,rovnix,5bba2n87tb67rr8831.ru
1,padcrypt,flafodmacbbbmbfd.com
1,corebot,sda4g2s4opa4gve.ddns.net
1,murofet,vwlfsgrcgqhypcqnbvkhbinfskuw.net
1,matsnu,weighthabitperfectappear.com
1,murofet,jykse21lxhrmykve51d20hvb28cykyluk57kw.ru
1,kraken,pqdzoty.dynserv.com
0,alexa,src.com
1,necurs,cymvcgtq.net
0,alexa,wanismile.blogspot.com
1,vawtrak,hunetdohw.com
1,gozi,permanentpees.com
1,simda,kevapunivor.eu
0,alexa,aformuladoamor.com.br
1,simda,puniwup.info
1,suppobox,pointabout.net
0,alexa,thesexualrelease.tumblr.com
0,alexa,clab-asia.com
0,alexa,bibliotecagambalunga.it
1,corebot,3hctqdurwvatqxqfsfw.ddns.net
1,matsnu,listnamesailcupreasonhelp.com
0,alexa,alimentacionynutricion.org
1,suppobox,thenfine.net
0,alexa,saintmarksschool.com
0,alexa,happ-e.fr
0,alexa,scandal-taboo.xyz
1,necurs,rwslukmqmfvi.org
0,alexa,bcfc-online.com
0,alexa,niveaindia.com
0,alexa,unpog.org
1,symmi,meiqipxaba.ddns.net
0,alexa,goldinglawyers.com
0,alexa,coates12.tumblr.com
0,alexa,liliuhms.bigcartel.com
0,alexa,repziw4.de
0,alexa,lacity.org
1,tinba,imeevstuvelo.pw
0,alexa,ayjxjy.com
0,alexa,crooklynclan.net
0,alexa,cibtp-grandest.fr
1,murofet,p52btcyo51e21d60k47pymxfql58k67kterfrgu.org
1,fobber,plxclxeooj.com
0,alexa,lithiumion-batteries.com
0,alexa,mafiareturns.com
1,simda,jezodaj.info
0,alexa,unit731.org
1,emotet,vpgetilunudjuluy.eu
0,alexa,aae.org
1,ramnit,temhosjjrcini.com
1,symmi,hiunsaasufpi.ddns.net
0,alexa,kompetenznetz-schizophrenie.info
1,cryptolocker,xxphxlhhlcsaks.ru
0,alexa,umc.br
0,alexa,protein-projekt.de
1,padcrypt,aladlcaccbcabfdb.net
1,vawtrak,edirgit.com
1,fobber,bhbhieqhqs.com
1,kraken,kphanym.dynserv.com
1,nymaim,therapyexhibition.su
1,murofet,fxjtn50gsduozoqlzjtl68fuauexaxkqj56.ru
1,simda,hacides.net
0,alexa,maps4gamers.com
0,alexa,utemagasinet.no
0,alexa,gatesfoundation.org
0,alexa,ptitchef.com
1,emotet,yksythkbgspkdyip.eu
1,qadars,cy0mwqgawyo6.net
0,alexa,yksivaihde.net
0,alexa,yoututosjeff.es
1,cryptolocker,pwvrfmhqcfaqb.org
1,ramdo,aemcgmgswisoamqs.org
0,alexa,gardasee.de
1,conficker,cysanmh.ro
1,symmi,ebitobqilam.ddns.net
0,alexa,yataqda.net
1,gozi,phonenoninestimabile.com
0,alexa,pgatour.co.kr
0,alexa,pifc.jp
1,gozi,ihomineegenumplen.com
1,ranbyus,rdqucdkwwckaeriam.cc
0,alexa,umarkets.com
0,alexa,hrs4pets.myshopify.com
1,conficker,zzpkcfwew.com.ki
0,alexa,caroleasylife.blogspot.com
1,simda,lygesar.info
0,alexa,ted-mieten.de
0,alexa,d-fax.ne.jp
1,padcrypt,oaflnedfamdadbca.com
1,emotet,vfgpyclsfjrvxnfv.eu
0,alexa,sbs4u.by
1,fobber,eylwwtczny.com
1,tinba,ruqpdqruvorq.ru
1,necurs,wdkliyatkpgbsnmwr.tv
0,alexa,armyacademy.ro
0,alexa,collectedanimals.org
0,alexa,jezigielka.pl
0,alexa,thejmiacademy.com
1,gozi,quodverborumthesauri.com
0,alexa,erbilden.com
1,pykspa,sdushanansnan.org
1,suppobox,glassplease.net
0,alexa,rostovteatr.ru
0,alexa,kkrn.de
0,alexa,jka-bus.com.pl
1,vawtrak,iddumiggo.com
1,vawtrak,tasuhgimsah.com
1,corebot,ylid7xqpqf1hs05dmre.ddns.net
0,alexa,eatclever.de
0,alexa,virtustream.com
0,alexa,uggadgets.com
1,rovnix,46gfypffuuasknujay.ru
0,alexa,medyk-centrum.pl
0,alexa,dramasenlinea.blogspot.mx
1,conficker,zpgydfrj.co.vi
0,alexa,kinocok.club
1,gozi,christiveraamomnium.com
0,alexa,botentekoop.nl
0,alexa,ylyds.com
0,alexa,awayfrommydesk.com
1,pykspa,gojkdufqbex.com
0,alexa,mycashplus.co.uk
0,alexa,acionista.com.br
0,alexa,1688ic.com
1,pushdo,seihoqod.ru
0,alexa,lapetiteboucheebrasserie.co.uk
1,corebot,3b7xwvsvcbe4udadq6kn14q.ddns.net
1,pushdo,soqafils.ru
1,ramdo,ogueuosqsseiiumm.org
1,murofet,eupbmftocahaypzbmmvbyjffah.com
0,alexa,james-bond.ru
1,tinba,wrpkruduftfr.online
1,rovnix,isfvedfckhrsdb5unf.net
1,murofet,ergttxirjrmnqnd.net
1,suppobox,thosebright.net
0,alexa,cookinghawaiianstyle.com
1,pykspa,ouosqwiugkeq.info
1,dircrypt,uqlqhyvcahuw.com
1,murofet,amnjlnnjamhqyhtmlnpqxsqz.com
0,alexa,projectzeroframe.altervista.org
0,alexa,farming-17.ru
0,alexa,enlaradio.com.ar
1,suppobox,cloudwash.net
0,alexa,cityinn.com.tw
0,alexa,brouse.com
1,pushdo,puxhugko.ru
0,alexa,airbrushshop.com.au
1,cryptolocker,nkojukpvfchfos.net
0,alexa,sofaexpo.com
1,gozi,legindulgepape.com
1,rovnix,461knj4xlor64ht7hn.ru
0,alexa,7bbw.com
0,alexa,pornanyway.com
1,murofet,esj16d40nunqhwg53n20htntpvatp22k27kykr.com
1,necurs,lypdhedj.su
1,symmi,ixseospeurxuc.ddns.net
1,kraken,jckpqfvy.net
0,alexa,learni.st
1,ranbyus,gsopwsgftbaoaelfa.su
0,alexa,pavacat.com
0,alexa,kbm.sk
1,conficker,avhvi.co.id
1,murofet,kqdzdqlydzl68lvd60hxh34dsize21hqa57l38.org
0,alexa,hotflashporn.com
1,simda,ganevu.info
0,alexa,simplyspeakers.com
0,alexa,macone.vn
0,alexa,weddingrings-direct.com
0,alexa,mariapsicologamadrid.com
1,ramdo,wwgcgmeocwiywcii.org
1,matsnu,studyappreciatemirrordeal.com
1,kraken,kdaxlcidhx.com
0,alexa,sparklestock.com
0,alexa,cremefraiche.dk
0,alexa,organicindia.com
1,tinba,llyjqilwoxur.pw
0,alexa,neopetsfreestuff.com
1,pushdo,ruhanean.ru
0,alexa,eromovie-hub.com
1,tinba,qhglimiqvyxw.biz
0,alexa,efoodex.net
1,dircrypt,kixswbdvbuecxhlghhkk.com
0,alexa,yaomai118.com
0,alexa,kodik.biz
0,alexa,encourageplay.com
0,alexa,fredericmompou1.blogspot.com.es
1,murofet,hvgfmtlzqcauhlrvojfydmrcwg.org
1,fobber,aaekosriri.com
0,alexa,farmaciadifiducia.com
1,kraken,fydrmdqkjeg.yi.org
0,alexa,onepiece-film2016.com
0,alexa,runettest.ru
1,pykspa,nqoqqwfox.com
1,tinba,lkktwgrtjddl.net
0,alexa,g-musicgroup.ru
0,alexa,tricorn.co.jp
1,vawtrak,fasihgim.com
1,corebot,k2qhidq8ax16wb36ila8ah7.ddns.net
1,nymaim,signupinsects.ch
1,emotet,mbeicugibgdtwfdf.eu
1,pykspa,yobnsyfqbex.com
0,alexa,citgroup.blogfa.com
1,gozi,nosremischaritatis.com
1,murofet,rnuossqkexsqqiz.info
1,symmi,seenogiwineddei.ddns.net
1,gozi,moriturisintercelumquam.com
0,alexa,timhaahs.com
1,conficker,hgnnzyw.ru
0,alexa,shapironegotiations.com
0,alexa,web001.ch
0,alexa,itpec.org
0,alexa,progecad.us
0,alexa,limy.org
0,alexa,universitymotorsltd.com
1,padcrypt,ocleeokfccnfolaa.eu
0,alexa,gezinsbode.nl
0,alexa,pakistanrishta.com
1,fobber,rlbucbxqwh.com
1,ranbyus,iayvjdbnfqncujuqq.net
0,alexa,sunnyxx.com
1,cryptolocker,ftjixnbrsckucr.net
1,symmi,doofivcad.ddns.net
0,alexa,slamtec.com
0,alexa,apons.eu
1,cryptolocker,wkbvevbovyefqd.net
0,alexa,woolery.com
0,alexa,laetizia-v.com
1,simda,jepemadodiv.eu
1,symmi,ahudeninuwevl.ddns.net
0,alexa,sorianatural.es
0,alexa,dailymoviez.xyz
0,alexa,3058.ws
1,matsnu,classlunchswingrepairsleep.com
0,alexa,immobiliarebotto.it
0,alexa,arriva.cz
0,alexa,go2tu.com
0,alexa,michaelcrump.net
0,alexa,vinegarsxofzgms.site
1,corebot,3tmdmjk0ip7lmp3.ddns.net
1,pushdo,gotosuxb.ru
0,alexa,fmsstores.gr
1,rovnix,ck1dg4lw3h21barjxz.net
1,ramdo,myswaekmkieceuqm.org
0,alexa,unionefiduciaria.it
0,alexa,oshpandroid.com
0,alexa,scottjeffrey.com
0,alexa,serbiennachrichten.com
1,pykspa,lsrofcn.com
0,alexa,topagrar.com
0,alexa,tstransco.in
0,alexa,adler-lacke.com
1,qadars,i0ekqcawi8mk.top
1,ranbyus,tfmhsvvikdiagotkb.cc
1,gozi,verremissionishasreser.com
0,alexa,sentsin.com
0,alexa,jakcodex.github.io
0,alexa,star-board-sup.com
0,alexa,plancareer.org
0,alexa,cooloc.net
1,symmi,enixonalo.ddns.net
1,nymaim,relating-identify.yt
1,emotet,towekqcvnxyaebwm.eu
0,alexa,iphiderpro.com
0,alexa,ravenguru.com
1,dircrypt,bpnfichjd.com
1,necurs,oqqdwhvwf.su
0,alexa,locvps.com
0,alexa,rohtasdistrict.com
0,alexa,paragraf-book.ru
0,alexa,minepiece.net
0,alexa,themainsourcecontent.download
0,alexa,cx500forum.com
0,alexa,lordlibidan.com
1,simda,gatef.eu
0,alexa,ydy020.net
1,necurs,npgbttgxoteduqat.su
1,ramnit,fdkxjbncpscllksbjn.com
0,alexa,arobron.pl
0,alexa,diodnik.com
1,rovnix,c37moca1um8wrfyjsm.cn
0,alexa,exclusive-imports.com
1,symmi,xudamaecpuri.ddns.net
0,alexa,darlingdearestblog.com
1,tinba,pqnnupofbloo.net
0,alexa,fixingfinances.com
1,ramnit,hgubujdad.com
1,simda,vicokomu.info
1,rovnix,vscfnykbbbe4h2wx5y.com
0,alexa,videovores.com
0,alexa,qadinlar.biz
0,alexa,qweas.com
1,ramnit,rxvvtijraebbk.com
1,kraken,qvfsxdxqz.mooo.com
0,alexa,tokyobs.co.jp
0,alexa,vipcosmet.ru
1,suppobox,nightready.net
1,gozi,novissimisvenie.com
1,matsnu,reviewrubinvitegaragerealize.com
1,symmi,hogukaosbooreho.ddns.net
0,alexa,owasp.org
1,necurs,aislirb.in
0,alexa,alexandairvirtual.com
1,conficker,bjfmit.sh
0,alexa,novakoulka.cz
1,emotet,iddwnvcejhwvqwao.eu
0,alexa,allgdzonline.ru
0,alexa,choufdrama.com
0,alexa,fullfilmindir.gen.tr
0,alexa,firecompanydecals.com
1,kraken,khtlff.mooo.com
0,alexa,tyhboutique.com
0,alexa,ceteb.com.br
0,alexa,jam-community.com
0,alexa,intellij-rust.github.io
0,alexa,fhu.edu
0,alexa,teckspark.com
0,alexa,rawrflash.com
1,emotet,rlwivrioqoqlixdx.eu
1,tinba,impxyrifhmld.biz
1,corebot,cda8w03hehwxadw.ddns.net
1,matsnu,winterconsultdistricttowel.com
0,alexa,e-recht24.de
1,conficker,gtodczhc.com.ar
0,alexa,harlembespoke.blogspot.com
0,alexa,longacres.co.uk
0,alexa,mylankawedding.com
0,alexa,familyfunfish.com
0,alexa,spom.co.kr
1,kraken,cfeqjo.mooo.com
1,pykspa,rotgtcn.cc
0,alexa,agilevelocity.com
0,alexa,govtjobsresults.in
0,alexa,quartzy.com
1,fobber,diwexjrstf.com
0,alexa,4gpaktv.com
0,alexa,momxxx.com
1,ramdo,emcucaeuuwkiiwyc.org
1,vawtrak,uslumawwoci.com
0,alexa,osaka-pct.ac.jp
0,alexa,mymemopad.blog.ir
0,alexa,incrementalgame.com
1,ramdo,ogiamsyqksqickee.org
0,alexa,dragon-bal.blogspot.com
0,alexa,moeponzu.com
0,alexa,getforexrebate.com
1,ramdo,skwamogwgcqccggc.org
1,dircrypt,hhalbbfrtcgvjygmic.com
0,alexa,todotvnews.com
1,emotet,vfmqnhdcoednyowt.eu
0,alexa,meshalkin.ru
0,alexa,appupdate.center
0,alexa,adjusterpro.com
0,alexa,toprealvideos.com
0,alexa,rolf-peterburg.ru
1,ramnit,csecuevdocgeuy.com
1,dircrypt,czsibnpfctoziqnqnxa.com
0,alexa,mustaqim.website
1,conficker,gwybnalfe.tw
1,conficker,eplnn.ie
1,dircrypt,wzknodogki.com
1,nymaim,venice-laser.sg
0,alexa,whatbeingtwentyislike.blogspot.fr
1,suppobox,cloudhelp.net
1,dircrypt,nzphwuom.com
0,alexa,rodgab.com
1,necurs,oysvtnahnxc.so
1,pykspa,uamkck.net
0,alexa,kivajapan.org
0,alexa,gonzo-movies.com
0,alexa,maybematilda.com
0,alexa,janetknott.com
1,corebot,cvgls2a0ojqj14gx1h3.ddns.net
1,suppobox,wrongoctover.net
1,rovnix,nd6kbz4vl7ryjbvs51.ru
1,vawtrak,nuhildim.com
0,alexa,accademiadegliincerti.it
1,vawtrak,tusacgumluc.com
1,cryptolocker,wykbjrundruepm.net
1,gozi,qucrasseasconcioformat.com
0,alexa,edgeofurge.com
1,conficker,gguv.dm
0,alexa,laguiainmobiliaria.com.mx
0,alexa,quartzco.com
0,alexa,lawebdefisica.com
1,simda,hahoreh.info
0,alexa,unknowncomicbooks.com
0,alexa,wsms.ru
0,alexa,iverticle.net
1,conficker,fskwrhdiv.gd
0,alexa,twoofus.org
0,alexa,parsplc.ir
1,qadars,eouomoq4ysu0.net
1,emotet,ubkfoxfrodxsetsh.eu
0,alexa,thefacebook.com
1,tinba,ijiymbelulgw.ru
1,murofet,xicvjmlhoxnzixjs.biz
0,alexa,achmaz.ir
1,ramdo,mcusysqscaaqmesy.org
0,alexa,frontepalestina.it
0,alexa,tiesto.com
1,corebot,e8s0kh7xihubmbihcbi03ts.ddns.net
0,alexa,askanythingchat.com
0,alexa,kamishihoro.jp
0,alexa,thetraveltester.com
0,alexa,diariorombe.es
1,simda,hadenoz.info
1,corebot,i2k8gl3ret5rcr3.ddns.net
1,suppobox,takenguide.net
0,alexa,gawsubs.com
1,symmi,odacemgol.ddns.net
0,alexa,adultarea.biz
0,alexa,mentalcurrency.com
1,nymaim,woodenmason.com
1,padcrypt,fodbkfadncoccafe.co.uk
0,alexa,dmfl.org
0,alexa,engl3844.github.io
0,alexa,vcfeedback.com
0,alexa,vanitybydesign.com.au
1,padcrypt,aaoffmaablafaanm.co.uk
1,cryptolocker,kulaxyodlmyir.ru
1,matsnu,studyzoneprovestagedesire.com
0,alexa,elestiriyoruz-dervis.blogspot.com.tr
1,suppobox,weatherspace.net
0,alexa,natori.com
0,alexa,gamedetectives.net
1,ramnit,yrfdtvcuhoymmacgan.com
0,alexa,geredeaktuel.com
0,alexa,darkhorn.com
0,alexa,17cai.com
1,dircrypt,sdkrqljkmiaizeh.com
0,alexa,versitv.com
0,alexa,myfini.com
